,Age,Attrition,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpID,Gender,EmpJobInvolvement,EmpJobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,PerformanceRating,EmpRelationshipSatisfaction,StockOptionLevel,TotalWorkExperience,TrainingTime,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1075,32,No,Travel_Rarely,10,3,1516,Male,3,3,4,Single,11244,2,No,25,4,2,0,10,5,4,5,2,0,0
1076,54,No,Travel_Frequently,11,4,1520,Female,3,4,4,Divorced,16032,3,No,20,4,1,1,26,2,3,14,9,1,12
1077,29,Yes,Travel_Rarely,1,4,1522,Male,2,1,1,Single,2362,6,No,13,3,3,0,11,2,1,9,7,0,7
1078,44,No,Travel_Rarely,28,3,1523,Male,3,4,1,Married,16328,3,No,13,3,3,1,24,1,4,20,6,14,17
1079,39,No,Travel_Rarely,6,3,1525,Female,3,3,2,Single,8376,4,No,18,3,4,0,9,3,3,2,0,2,2
1080,46,No,Travel_Rarely,3,3,1527,Female,3,4,2,Married,16606,8,No,12,3,4,1,23,2,4,13,12,5,1
1081,35,No,Travel_Rarely,16,3,1529,Female,2,3,2,Single,8606,1,No,19,3,4,0,11,3,1,11,8,3,3
1082,23,No,Travel_Rarely,20,1,1533,Male,3,2,3,Single,2272,0,No,14,3,2,0,5,2,3,4,3,1,2
1083,40,Yes,Travel_Rarely,9,4,1534,Male,3,1,1,Single,2018,3,No,14,3,2,0,15,3,1,5,4,1,0
1084,34,No,Travel_Rarely,1,3,1535,Male,2,3,3,Married,7083,1,Yes,14,3,4,0,10,3,3,10,9,8,6
1085,31,Yes,Travel_Frequently,3,3,1537,Female,3,1,3,Single,4084,1,No,12,3,1,0,7,2,1,7,2,7,7
1086,50,No,Travel_Frequently,22,5,1539,Male,1,4,4,Single,14411,1,Yes,13,3,4,0,32,2,3,32,6,13,9
1087,34,No,Travel_Rarely,7,2,1541,Male,3,1,3,Married,2308,0,Yes,25,4,2,1,12,4,3,11,10,5,7
1088,42,No,Travel_Rarely,2,3,1542,Male,2,1,2,Married,4841,4,No,14,3,2,1,4,3,3,1,0,0,0
1089,37,No,Travel_Rarely,13,3,1543,Male,3,2,4,Married,4285,1,No,17,3,1,0,10,2,3,10,8,3,7
1090,29,No,Travel_Rarely,8,1,1544,Female,1,2,1,Married,9715,3,No,13,3,3,1,9,3,3,7,7,0,7
1091,33,No,Travel_Rarely,25,3,1545,Male,2,2,2,Single,4320,1,No,13,3,4,0,5,2,3,5,3,0,2
1092,45,No,Travel_Rarely,28,3,1546,Male,3,1,4,Married,2132,4,No,20,4,4,1,8,3,3,5,4,0,3
1093,42,No,Travel_Frequently,2,3,1547,Male,3,3,4,Married,10124,2,Yes,14,3,3,1,24,3,1,20,8,13,9
1094,40,No,Travel_Rarely,9,2,1548,Male,3,2,1,Married,5473,0,No,12,3,4,0,9,5,4,8,4,7,1
1095,33,No,Travel_Rarely,28,4,1549,Male,3,2,3,Married,5207,1,Yes,12,3,2,1,15,3,3,15,14,5,7
1096,40,No,Travel_Rarely,6,2,1550,Male,3,4,4,Single,16437,1,Yes,21,4,4,0,21,2,3,21,7,7,7
1097,24,No,Travel_Rarely,21,2,1551,Male,2,1,1,Divorced,2296,0,No,14,3,2,3,2,3,3,1,1,0,0
1098,40,No,Non-Travel,8,2,1552,Male,3,2,4,Divorced,4069,3,Yes,18,3,3,0,8,2,3,2,2,2,2
1099,45,No,Travel_Rarely,1,4,1553,Male,3,3,2,Divorced,7441,1,No,12,3,1,3,10,4,3,10,8,7,7
1100,35,No,Travel_Rarely,28,4,1554,Female,2,1,3,Married,2430,0,No,23,4,1,2,6,5,3,5,3,4,2
1101,32,No,Travel_Rarely,5,2,1555,Female,2,2,2,Married,5878,3,No,12,3,1,1,12,2,3,7,1,2,5
1102,36,No,Travel_Rarely,2,4,1556,Male,3,1,4,Single,2644,3,Yes,21,4,4,0,7,3,2,3,2,1,2
1103,48,No,Travel_Rarely,16,4,1557,Female,3,2,3,Divorced,6439,8,No,14,3,3,1,18,2,3,8,7,7,7
1104,29,No,Travel_Rarely,9,3,1558,Male,4,1,3,Married,2451,6,No,18,3,1,2,5,2,2,1,0,0,0
1105,33,No,Travel_Rarely,8,4,1560,Male,3,2,1,Married,6392,2,No,13,3,4,1,8,6,1,2,2,2,2
1106,30,Yes,Travel_Rarely,1,3,1562,Male,2,2,1,Married,9714,1,No,11,3,4,1,10,4,3,10,8,6,7
1107,38,No,Travel_Frequently,10,4,1563,Male,3,2,3,Married,6077,3,No,11,3,3,0,10,2,3,6,3,1,2
1108,35,No,Travel_Rarely,1,3,1564,Male,2,1,1,Single,2450,1,No,19,3,2,0,3,3,3,3,0,1,2
1109,30,No,Travel_Rarely,29,4,1568,Male,3,3,2,Married,9250,3,No,12,3,2,1,9,3,3,4,2,1,3
1110,35,Yes,Travel_Rarely,2,3,1569,Female,3,1,1,Divorced,2074,1,Yes,12,3,4,1,1,2,3,1,0,0,0
1111,53,Yes,Travel_Rarely,2,5,1572,Female,2,3,4,Married,10169,0,No,16,3,2,1,34,4,3,33,7,1,9
1112,38,Yes,Travel_Rarely,2,3,1573,Male,3,2,2,Married,4855,4,No,11,3,1,2,7,2,3,5,2,1,4
1113,32,No,Non-Travel,1,4,1574,Male,3,2,1,Married,4087,4,No,14,3,2,1,9,3,2,6,5,1,2
1114,48,No,Travel_Rarely,15,4,1576,Female,3,1,1,Married,2367,8,No,12,3,4,1,10,3,2,8,2,7,6
1115,34,No,Travel_Rarely,7,4,1577,Male,3,1,4,Single,2972,1,No,13,3,3,0,1,4,1,1,0,0,0
1116,55,No,Travel_Rarely,26,5,1578,Male,2,5,4,Married,19586,1,No,21,4,3,1,36,3,3,36,6,2,13
1117,34,No,Travel_Rarely,1,4,1580,Male,3,2,4,Married,5484,9,No,17,3,2,1,9,3,2,2,2,2,1
1118,26,No,Travel_Rarely,3,3,1581,Female,3,1,4,Married,2061,1,No,21,4,1,0,1,5,3,1,0,0,0
1119,38,No,Travel_Rarely,14,3,1582,Male,3,2,2,Married,9924,0,No,11,3,4,1,10,3,3,9,8,7,7
1120,38,No,Travel_Rarely,16,3,1583,Female,3,2,2,Single,4198,2,No,12,3,2,0,8,5,4,3,2,1,2
1121,36,No,Travel_Rarely,1,4,1585,Female,3,2,3,Single,6815,6,No,13,3,1,0,15,5,3,1,0,0,0
1122,29,No,Travel_Rarely,3,1,1586,Male,3,1,1,Single,4723,1,Yes,18,3,4,0,10,3,3,10,9,1,5
1123,35,No,Travel_Rarely,10,4,1587,Female,3,2,3,Single,6142,3,Yes,16,3,3,0,10,4,3,5,2,0,4
1124,39,No,Travel_Rarely,6,3,1588,Male,4,3,3,Married,8237,2,No,11,3,1,1,11,3,3,7,6,7,6
1125,29,No,Travel_Frequently,2,1,1590,Male,3,2,4,Divorced,8853,1,No,19,3,4,1,6,0,4,6,4,1,3
1126,50,No,Travel_Rarely,9,3,1591,Male,3,5,3,Married,19331,4,Yes,16,3,3,1,27,2,3,1,0,0,0
1127,23,No,Travel_Rarely,10,3,1592,Male,4,1,3,Married,2073,2,No,16,3,4,1,4,2,3,2,2,2,2
1128,36,No,Travel_Frequently,6,4,1594,Male,4,2,1,Married,5562,3,Yes,13,3,4,1,9,3,3,3,2,0,2
1129,42,No,Travel_Rarely,9,2,1595,Male,2,5,4,Single,19613,8,No,22,4,4,0,24,2,3,1,0,0,1
1130,35,No,Travel_Rarely,28,3,1596,Male,4,2,3,Married,3407,1,No,17,3,4,2,10,3,2,10,9,6,8
1131,34,No,Travel_Frequently,10,4,1597,Male,2,2,3,Married,5063,1,No,14,3,2,1,8,3,2,8,2,7,7
1132,40,No,Travel_Rarely,14,2,1598,Female,3,2,1,Married,4639,1,No,15,3,3,1,5,2,3,5,4,1,2
1133,43,No,Travel_Rarely,27,3,1599,Male,4,1,2,Divorced,4876,5,No,12,3,3,1,8,0,3,6,4,0,2
1134,35,No,Travel_Rarely,7,2,1601,Male,2,1,4,Married,2690,1,No,18,3,4,1,1,5,2,1,0,0,1
1135,46,No,Travel_Rarely,1,4,1602,Male,4,4,1,Single,17567,1,No,15,3,2,0,27,5,1,26,0,0,12
1136,28,Yes,Travel_Rarely,24,3,1604,Male,3,1,2,Married,2408,1,Yes,17,3,3,3,1,3,3,1,1,0,0
1137,22,No,Non-Travel,26,2,1605,Female,2,1,3,Married,2814,1,Yes,14,3,2,0,4,2,2,4,2,1,3
1138,50,No,Travel_Frequently,20,5,1606,Male,3,4,3,Married,11245,2,Yes,15,3,3,1,32,3,3,30,8,12,13
1139,32,No,Travel_Rarely,5,4,1607,Female,4,1,4,Married,3312,3,No,17,3,4,2,6,3,3,3,2,0,2
1140,44,No,Travel_Rarely,7,3,1608,Female,3,5,4,Divorced,19049,0,Yes,14,3,4,1,23,4,2,22,7,1,10
1141,30,No,Travel_Rarely,7,3,1609,Male,2,1,2,Married,2141,1,No,12,3,2,1,6,3,2,6,4,1,1
1142,45,No,Travel_Rarely,5,5,1611,Female,1,2,1,Single,5769,1,Yes,14,3,1,0,10,3,3,10,7,1,4
1143,45,No,Non-Travel,26,3,1612,Male,2,2,1,Married,4385,1,No,15,3,1,1,10,2,3,10,7,4,5
1144,31,No,Travel_Frequently,2,4,1613,Male,3,2,1,Single,5332,7,No,13,3,4,0,10,3,3,5,2,0,3
1145,36,No,Travel_Rarely,12,4,1614,Female,3,2,3,Married,4663,9,Yes,12,3,2,2,7,2,3,3,2,1,1
1146,34,No,Travel_Frequently,10,4,1615,Male,4,2,4,Divorced,4724,1,No,13,3,1,1,9,3,3,9,7,7,2
1147,49,No,Travel_Rarely,25,4,1617,Female,3,1,1,Married,3211,1,No,14,3,4,1,10,3,2,9,6,1,4
1148,39,No,Travel_Rarely,10,5,1618,Male,3,2,1,Married,5377,2,No,13,3,4,3,10,3,3,7,7,7,7
1149,27,No,Travel_Rarely,19,3,1619,Male,2,1,1,Divorced,4066,1,No,11,3,1,2,7,3,3,7,7,0,7
1150,35,No,Travel_Rarely,18,5,1621,Male,4,2,1,Married,5208,1,No,11,3,4,0,16,2,3,16,15,1,10
1151,28,No,Travel_Rarely,27,3,1622,Female,1,2,1,Divorced,4877,0,No,21,4,2,1,6,5,2,5,3,0,0
1152,21,No,Travel_Rarely,5,1,1623,Male,3,1,4,Single,3117,1,No,18,3,3,0,3,2,3,2,2,2,2
1153,18,Yes,Travel_Frequently,3,2,1624,Female,3,1,4,Single,1569,1,Yes,12,3,3,0,0,2,4,0,0,0,0
1154,47,No,Travel_Rarely,26,4,1625,Female,3,5,3,Married,19658,3,No,11,3,3,1,27,2,3,5,2,1,0
1155,39,No,Travel_Rarely,3,2,1627,Male,2,2,3,Divorced,3069,0,No,15,3,4,1,11,3,3,10,8,0,7
1156,40,No,Travel_Rarely,15,3,1628,Female,2,3,3,Married,10435,1,No,13,3,4,2,18,2,3,18,15,14,12
1157,35,No,Non-Travel,8,4,1630,Female,3,2,3,Married,4148,1,No,12,3,4,1,15,5,3,14,11,2,9
1158,37,No,Travel_Rarely,19,3,1631,Male,3,2,3,Married,5768,3,No,17,3,1,3,9,2,2,4,3,0,2
1159,39,No,Travel_Frequently,4,3,1633,Female,3,2,3,Single,5042,0,No,13,3,4,0,10,2,1,9,2,3,8
1160,45,No,Travel_Rarely,2,2,1635,Female,2,2,4,Divorced,5770,1,No,19,3,1,2,10,3,3,10,7,3,9
1161,38,No,Travel_Rarely,2,2,1638,Female,2,3,3,Married,7756,3,Yes,19,3,4,1,10,6,4,5,4,0,2
1162,35,Yes,Travel_Rarely,10,3,1639,Male,2,3,1,Married,10306,9,No,17,3,3,0,15,3,3,13,12,6,0
1163,37,No,Travel_Rarely,10,3,1640,Female,3,1,2,Married,3936,1,No,11,3,1,1,8,2,1,8,4,7,7
1164,40,No,Travel_Rarely,16,3,1641,Female,3,3,4,Single,7945,6,Yes,15,3,4,0,18,2,2,4,2,3,3
1165,44,No,Travel_Frequently,1,5,1642,Male,3,2,4,Married,5743,4,Yes,11,3,3,0,14,3,3,10,7,0,2
1166,48,No,Travel_Frequently,4,5,1644,Male,2,4,4,Married,15202,2,No,25,4,2,1,23,3,3,2,2,2,2
1167,35,Yes,Travel_Rarely,15,2,1645,Male,1,2,4,Divorced,5440,6,Yes,14,3,4,2,7,2,2,2,2,2,2
1168,24,No,Travel_Frequently,2,1,1646,Female,3,1,4,Single,3760,1,Yes,13,3,3,0,6,2,3,6,3,1,3
1169,27,No,Travel_Rarely,8,3,1647,Female,4,1,3,Married,3517,7,No,17,3,1,0,5,0,3,3,2,0,2
1170,27,No,Travel_Frequently,2,3,1648,Male,3,1,4,Single,2580,2,No,13,3,3,0,6,0,2,4,2,1,2
1171,40,Yes,Travel_Rarely,7,3,1649,Male,3,1,1,Single,2166,3,Yes,14,3,2,0,10,3,1,4,2,0,3
1172,29,No,Travel_Rarely,10,3,1650,Male,2,2,3,Single,5869,9,No,11,3,3,0,8,2,3,5,2,1,4
1173,36,No,Travel_Rarely,5,4,1651,Female,3,3,1,Married,8008,4,No,12,3,3,2,9,6,3,3,2,0,2
1174,25,No,Travel_Frequently,2,1,1653,Male,4,2,3,Divorced,5206,1,No,17,3,3,2,7,6,3,7,7,0,7
1175,39,No,Travel_Rarely,12,3,1654,Male,3,2,2,Married,5295,4,No,21,4,3,0,7,3,3,5,4,1,0
1176,49,No,Travel_Rarely,22,4,1655,Female,3,4,2,Married,16413,3,No,16,3,2,2,27,2,3,4,2,1,2
1177,50,No,Travel_Rarely,17,5,1656,Female,2,3,1,Divorced,13269,5,No,15,3,3,3,19,3,3,14,11,1,11
1178,20,No,Travel_Rarely,2,3,1657,Female,3,1,3,Single,2783,1,No,19,3,1,0,2,3,3,2,2,2,2
1179,34,No,Travel_Rarely,3,3,1658,Female,3,2,2,Divorced,5433,1,No,12,3,3,1,11,2,3,11,8,7,9
1180,36,No,Travel_Rarely,7,3,1659,Male,3,1,2,Single,2013,2,No,11,3,3,0,15,4,3,4,3,1,3
1181,49,No,Travel_Rarely,6,1,1661,Female,2,4,3,Married,13966,2,Yes,19,3,2,1,30,3,3,15,11,2,12
1182,36,No,Non-Travel,1,4,1662,Female,2,2,3,Married,4374,0,No,15,3,3,0,4,6,3,3,2,1,2
1183,36,No,Travel_Rarely,3,2,1664,Male,4,2,1,Divorced,6842,6,No,20,4,1,1,13,3,3,5,4,0,4
1184,54,No,Travel_Rarely,22,5,1665,Female,3,4,3,Married,17426,3,No,25,4,3,1,36,6,3,10,8,4,7
1185,43,No,Travel_Rarely,15,2,1666,Male,2,4,3,Married,17603,1,No,24,4,1,1,14,3,3,14,10,6,11
1186,35,Yes,Travel_Frequently,12,4,1667,Male,3,2,4,Single,4581,3,Yes,24,4,1,0,13,2,4,11,9,6,7
1187,38,No,Travel_Frequently,1,3,1668,Male,3,2,4,Married,4735,7,No,15,3,4,2,19,4,4,13,11,2,9
1188,29,No,Travel_Rarely,5,3,1669,Male,2,2,2,Divorced,4187,1,Yes,13,3,2,1,10,3,2,10,0,0,9
1189,33,No,Travel_Rarely,2,4,1670,Male,3,2,4,Divorced,5505,1,No,14,3,3,2,6,5,3,6,2,0,4
1190,32,No,Travel_Rarely,2,3,1671,Male,3,2,2,Divorced,5470,0,No,13,3,3,2,10,4,2,9,5,1,6
1191,31,No,Travel_Rarely,5,4,1673,Female,3,2,4,Married,5476,1,No,11,3,1,2,10,2,3,10,0,0,2
1192,49,No,Travel_Rarely,16,3,1674,Female,3,1,1,Divorced,2587,4,Yes,16,3,2,1,17,2,2,2,2,2,2
1193,38,No,Travel_Frequently,2,3,1675,Female,2,1,2,Single,2440,1,No,22,4,2,0,4,3,3,4,3,3,3
1194,47,No,Travel_Rarely,2,4,1676,Female,4,4,2,Divorced,15972,6,No,14,3,3,3,29,2,3,3,2,1,2
1195,49,No,Travel_Rarely,1,3,1677,Male,3,4,3,Single,15379,4,No,14,3,1,0,23,2,3,8,7,0,0
1196,41,No,Travel_Rarely,23,2,1678,Male,3,3,3,Single,7082,3,Yes,16,3,4,0,21,2,3,2,0,0,2
1197,20,No,Travel_Rarely,9,1,1680,Male,3,1,1,Single,2728,1,No,11,3,1,0,2,3,3,2,2,0,2
1198,33,No,Non-Travel,16,3,1681,Female,3,2,4,Divorced,5368,1,Yes,25,4,3,1,7,2,3,6,5,1,2
1199,36,No,Travel_Rarely,26,4,1682,Male,3,2,3,Married,5347,6,No,14,3,2,2,10,2,2,3,2,0,2
1200,44,No,Travel_Rarely,1,3,1683,Female,3,1,4,Divorced,3195,4,Yes,18,3,1,3,8,2,3,2,2,2,2
1201,23,Yes,Travel_Rarely,8,1,1684,Male,2,1,3,Single,3989,1,Yes,11,3,1,0,5,2,3,5,4,1,2
1202,38,No,Travel_Rarely,4,2,1687,Female,3,1,3,Married,3306,7,No,19,3,4,1,7,5,2,0,0,0,0
1203,53,No,Travel_Rarely,24,4,1689,Male,4,3,4,Married,7005,3,No,15,3,3,0,11,2,3,4,3,1,2
1204,48,Yes,Travel_Frequently,7,2,1691,Female,3,1,3,Married,2655,2,Yes,11,3,3,2,19,3,3,9,7,7,7
1205,32,Yes,Travel_Rarely,2,4,1692,Male,3,1,2,Single,1393,1,No,12,3,1,0,1,2,3,1,0,0,0
1206,26,No,Non-Travel,7,3,1693,Male,3,1,4,Single,2570,1,No,20,4,3,0,7,5,3,7,7,5,7
1207,55,No,Travel_Rarely,22,3,1694,Male,2,1,2,Divorced,3537,5,No,12,3,4,1,8,1,3,4,2,1,2
1208,34,No,Travel_Rarely,5,2,1696,Male,2,2,4,Married,3986,1,No,14,3,3,1,15,3,4,15,10,4,13
1209,60,No,Travel_Rarely,1,4,1697,Male,1,3,4,Divorced,10883,3,No,20,4,3,1,19,2,4,1,0,0,0
1210,33,No,Travel_Rarely,21,3,1698,Male,4,1,2,Married,2028,1,No,18,3,4,3,14,6,3,14,11,2,13
1211,37,No,Travel_Frequently,1,4,1700,Male,1,2,4,Divorced,9525,1,No,14,3,3,2,6,2,2,6,3,1,3
1212,34,No,Travel_Rarely,19,3,1701,Female,2,1,4,Married,2929,1,No,12,3,2,0,10,3,3,10,9,8,7
1213,23,Yes,Travel_Rarely,7,3,1702,Male,3,1,4,Divorced,2275,1,Yes,21,4,2,1,3,2,3,3,2,0,2
1214,44,No,Travel_Rarely,2,3,1703,Female,4,3,4,Married,7879,1,Yes,19,3,2,1,9,2,3,8,7,6,7
1215,35,No,Travel_Frequently,2,4,1704,Male,2,1,4,Single,4930,0,Yes,14,3,3,0,6,2,4,5,4,1,4
1216,43,No,Travel_Rarely,2,3,1706,Male,3,2,4,Married,7847,1,Yes,17,3,1,1,10,3,3,10,9,8,8
1217,24,No,Travel_Rarely,9,3,1707,Male,4,1,3,Married,4401,1,No,16,3,4,1,5,1,3,5,3,0,4
1218,41,No,Travel_Rarely,6,3,1708,Male,3,3,3,Single,9241,1,No,12,3,2,0,10,3,3,10,8,8,7
1219,29,No,Travel_Rarely,9,4,1709,Female,3,1,3,Married,2974,9,No,17,3,3,1,9,2,3,5,3,1,2
1220,36,No,Travel_Rarely,2,4,1710,Female,3,2,4,Single,4502,3,No,15,3,3,0,17,2,2,13,7,6,7
1221,45,No,Non-Travel,1,1,1712,Male,2,3,3,Married,10748,3,No,23,4,4,1,25,3,2,23,15,14,4
1222,24,Yes,Travel_Rarely,22,1,1714,Male,1,1,3,Married,1555,1,No,11,3,3,1,1,2,3,1,0,0,0
1223,47,Yes,Travel_Frequently,9,3,1716,Male,1,4,3,Married,12936,7,No,11,3,3,0,25,3,1,23,5,14,10
1224,26,No,Travel_Rarely,17,4,1718,Male,1,1,3,Married,2305,1,No,15,3,3,3,3,3,4,3,2,0,2
1225,45,No,Travel_Rarely,28,2,1719,Female,2,4,2,Single,16704,1,No,11,3,3,0,21,2,3,21,6,8,6
1226,32,No,Travel_Frequently,10,3,1720,Male,3,1,3,Married,3433,6,No,13,3,1,1,10,3,2,5,2,1,3
1227,31,No,Travel_Rarely,2,4,1721,Male,3,1,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3
1228,41,No,Non-Travel,4,3,1722,Male,1,2,2,Married,6430,6,No,19,3,2,1,10,4,3,3,2,1,2
1229,40,No,Travel_Rarely,8,2,1724,Female,3,2,1,Married,6516,2,Yes,16,3,2,1,18,3,3,1,0,0,0
1230,24,No,Travel_Rarely,29,1,1725,Male,3,1,1,Divorced,3907,1,No,13,3,2,3,6,2,4,6,2,1,2
1231,46,No,Travel_Rarely,13,4,1727,Male,3,2,2,Single,5562,6,No,14,3,4,0,19,3,3,10,7,0,9
1232,35,No,Travel_Rarely,27,4,1728,Male,3,2,3,Married,6883,2,No,16,3,2,1,17,3,3,7,7,0,7
1233,30,No,Travel_Rarely,16,1,1729,Male,3,1,4,Married,2862,1,No,12,3,2,1,10,2,2,10,0,0,8
1234,47,No,Non-Travel,2,4,1731,Male,3,2,2,Married,4978,7,No,11,3,4,1,4,3,1,1,0,0,0
1235,46,No,Travel_Rarely,2,3,1732,Male,3,3,4,Divorced,10368,4,Yes,12,3,2,1,13,5,2,10,6,0,3
1236,36,Yes,Travel_Rarely,13,5,1733,Male,2,2,1,Divorced,6134,5,Yes,13,3,2,3,16,3,3,2,2,2,2
1237,32,Yes,Travel_Rarely,1,2,1734,Male,1,2,2,Single,6735,6,No,15,3,2,0,10,2,3,0,0,0,0
1238,23,No,Travel_Rarely,4,1,1735,Female,3,1,2,Single,3295,1,No,13,3,3,0,3,3,1,3,2,1,2
1239,31,No,Travel_Frequently,24,1,1736,Female,3,2,4,Single,5238,2,No,20,4,4,0,9,3,2,5,4,1,4
1240,39,No,Non-Travel,1,3,1737,Male,3,2,4,Married,6472,1,Yes,15,3,4,1,9,2,3,9,8,5,8
1241,32,No,Travel_Rarely,19,3,1739,Male,1,3,3,Married,9610,3,No,13,3,3,1,10,2,1,4,3,0,2
1242,40,No,Travel_Rarely,7,4,1740,Male,3,5,2,Single,19833,1,No,14,3,2,0,21,3,2,21,8,12,8
1243,45,No,Travel_Rarely,4,3,1744,Female,1,3,3,Married,9756,4,No,21,4,3,2,9,2,4,5,0,0,3
1244,30,No,Travel_Frequently,2,4,1745,Female,2,1,1,Single,4968,0,No,16,3,4,0,10,2,3,9,7,0,7
1245,24,No,Travel_Frequently,10,3,1746,Male,3,1,4,Married,2145,0,No,14,3,4,1,3,2,3,2,2,2,1
1246,30,Yes,Travel_Frequently,8,3,1747,Female,2,1,4,Divorced,2180,6,No,11,3,3,1,6,0,2,4,2,1,2
1247,31,No,Travel_Rarely,5,3,1749,Male,3,2,3,Married,8346,1,No,19,3,3,1,6,3,3,5,2,0,2
1248,27,No,Travel_Rarely,8,3,1751,Female,3,1,4,Single,3445,1,No,11,3,3,0,6,5,2,6,2,1,4
1249,29,Yes,Travel_Rarely,9,3,1752,Female,1,1,2,Single,2760,1,No,13,3,3,0,2,3,3,2,2,2,2
1250,29,No,Travel_Frequently,1,3,1753,Male,4,2,3,Single,6294,8,Yes,12,3,4,0,10,5,4,3,2,0,2
1251,30,No,Travel_Rarely,15,2,1754,Male,2,3,1,Divorced,7140,2,No,11,3,1,1,12,2,3,7,7,1,7
1252,34,No,Travel_Rarely,2,4,1755,Male,4,1,4,Married,2932,0,Yes,14,3,1,3,6,3,3,5,0,1,2
1253,33,No,Non-Travel,2,3,1756,Female,3,2,2,Single,5147,8,No,15,3,4,0,13,2,2,11,7,1,7
1254,49,No,Travel_Rarely,11,4,1757,Female,3,2,4,Single,4507,3,No,12,3,3,0,8,1,4,5,1,0,4
1255,33,Yes,Travel_Rarely,16,3,1758,Female,3,3,1,Single,8564,2,Yes,20,4,3,0,11,2,2,0,0,0,0
1256,38,No,Travel_Frequently,2,2,1760,Female,2,1,2,Married,2468,4,No,14,3,2,1,9,4,2,6,1,0,5
1257,31,Yes,Travel_Rarely,16,4,1761,Male,3,3,3,Married,8161,2,No,13,3,1,3,10,2,3,1,0,0,0
1258,29,No,Travel_Rarely,4,3,1762,Female,2,1,1,Divorced,2109,1,No,13,3,3,1,1,2,3,1,0,0,0
1259,30,No,Travel_Rarely,16,3,1763,Male,4,2,3,Married,5294,3,No,16,3,3,1,10,3,3,7,0,1,7
1260,32,No,Non-Travel,5,4,1764,Male,3,1,2,Single,2718,2,No,14,3,2,0,12,3,3,7,7,0,7
1261,38,No,Travel_Rarely,18,3,1766,Male,1,2,4,Married,5811,3,Yes,16,3,3,1,15,2,3,1,0,1,0
1262,43,Yes,Travel_Frequently,17,3,1767,Male,2,1,3,Married,2437,9,Yes,16,3,4,1,6,4,3,1,0,0,0
1263,42,No,Travel_Rarely,12,3,1768,Male,3,1,2,Divorced,2766,8,No,22,4,2,3,7,6,2,5,3,0,4
1264,55,No,Travel_Rarely,2,3,1770,Male,2,5,1,Married,19038,8,No,12,3,2,3,34,2,3,1,0,0,0
1265,33,No,Non-Travel,4,3,1771,Male,3,2,2,Divorced,3055,5,No,15,3,4,2,11,2,2,9,8,1,7
1266,41,No,Travel_Rarely,9,4,1772,Male,3,1,1,Divorced,2289,1,No,20,4,2,2,5,2,3,5,3,0,4
1267,34,No,Non-Travel,10,3,1774,Male,3,2,3,Divorced,4001,1,Yes,14,3,3,1,15,3,3,15,14,0,7
1268,53,No,Non-Travel,1,4,1775,Female,2,4,3,Married,12965,4,Yes,20,4,4,3,27,2,2,3,2,0,2
1269,43,No,Travel_Rarely,2,3,1778,Male,3,1,4,Single,3539,0,No,13,3,2,0,10,5,3,9,7,1,8
1270,34,No,Travel_Rarely,3,2,1779,Female,1,2,4,Single,6029,5,No,12,3,1,0,6,3,3,2,2,2,2
1271,21,Yes,Travel_Rarely,7,1,1780,Male,3,1,2,Single,2679,1,No,13,3,2,0,1,3,3,1,0,1,0
1272,38,No,Travel_Rarely,6,2,1782,Female,2,1,3,Married,3702,1,No,11,3,2,1,5,3,3,5,4,0,4
1273,22,Yes,Travel_Rarely,8,1,1783,Female,3,1,1,Married,2398,1,Yes,17,3,3,0,1,6,3,1,0,0,0
1274,31,No,Travel_Rarely,29,4,1784,Female,2,2,4,Married,5468,1,No,14,3,1,2,13,3,3,12,7,5,7
1275,51,No,Travel_Rarely,3,3,1786,Female,3,3,3,Married,13116,2,No,11,3,4,0,15,2,3,2,2,2,2
1276,37,No,Travel_Rarely,9,2,1787,Male,2,2,2,Married,4189,1,No,14,3,1,2,5,2,3,5,2,0,3
1277,46,No,Travel_Rarely,2,4,1789,Male,3,5,4,Divorced,19328,7,Yes,17,3,3,1,24,3,3,2,1,2,2
1278,36,No,Travel_Rarely,10,3,1790,Male,3,3,1,Married,8321,7,Yes,13,3,4,1,15,1,3,12,8,5,7
1279,44,Yes,Travel_Frequently,1,2,1792,Male,3,1,2,Divorced,2342,1,Yes,12,3,3,3,6,2,2,5,3,2,3
1280,37,No,Travel_Rarely,8,2,1794,Male,3,2,2,Divorced,4071,2,No,13,3,3,0,19,4,2,10,0,4,7
1281,35,Yes,Travel_Rarely,27,3,1797,Male,3,2,4,Single,5813,1,Yes,18,3,4,0,10,2,3,10,7,7,7
1282,33,No,Travel_Rarely,8,4,1798,Male,4,1,1,Married,3143,6,No,19,3,2,1,14,1,3,10,8,7,6
1283,28,No,Travel_Rarely,1,3,1799,Male,3,1,4,Married,2044,1,No,11,3,3,1,5,6,4,5,3,0,3
1284,39,No,Travel_Rarely,10,1,1800,Male,3,3,3,Single,13464,7,No,21,4,3,0,9,3,3,4,3,2,2
1285,46,No,Non-Travel,26,2,1801,Male,2,2,2,Single,7991,8,No,15,3,3,0,6,3,3,2,2,2,2
